id_respuesta,fecha,edad,area,satisfaccion,comentario
R10663,2025-11-09,40.0,Ventas,8,
R10664,2025-11-18,59.0,Atención,9,Rápido
R10665,2025-11-08,,Soporte,9,
R10666,2025-11-22,57.0,Soporte,8,
R10667,2025-11-26,,Atención,8,
R10668,2025-11-23,,Atención,NS/NC,Podría mejorar
R10669,2025-11-28,,Soporte,NS/NC,
R10670,2025-11-06,,Postventa,9,Muy bien
R10671,2025-11-19,,Atención,3,
R10672,2025-11-08,19.0,Soporte,12,
R10673,2025-11-09,60.0,Ventas,9,
R10674,2025-11-18,,Atención,7,
R10675,2025-11-29,47.0,Soporte,7,Excelente
R10676,2025-11-22,33.0,Atención,1,
R10677,2025-11-12,49.0,Postventa,2,
R10678,2025-11-25,21.0,Postventa,5,Muy bien
R10679,2025-11-13,54.0,Atención,1,
R10680,2025-11-18,44.0,Soporte,7,Muy bien
R10681,2025-11-29,,Atención,6,
R10682,2025-11-12,54.0,Soporte,9,
R10683,2025-11-28,,Atención,7,Excelente
R10684,2025-11-04,52.0,Atención,NS/NC,
R10685,2025-11-14,,Soporte,9,Mal servicio
R10686,2025-11-06,32.0,Soporte,9,
R10687,2025-11-27,,Postventa,6,
R10688,2025-11-23,29.0,Atención,8,
R10689,2025-11-09,24.0,Soporte,11,Podría mejorar
R10690,2025-11-09,,Atención,8,
R10691,2025-11-01,,Postventa,10,Excelente
R10692,2025-11-29,,Atención,4,Muy bien
R10693,2025-11-04,58.0,Atención,2,Podría mejorar
R10694,2025-11-29,25.0,Atención,2,
R10695,2025-11-12,,Soporte,12,
R10696,2025-11-23,,Soporte,3,Rápido
R10697,2025-11-18,,Ventas,7,
R10698,2025-11-14,57.0,Atención,4,Muy bien
R10699,2025-11-03,26.0,Soporte,NS/NC,
R10700,2025-11-15,25.0,Atención,NS/NC,Mal servicio
R10701,2025-11-19,,Ventas,8,Muy bien
R10702,2025-11-17,53.0,Atención,2,Muy bien
R10703,2025-11-12,,Atención,10,Muy bien
R10704,2025-11-10,,Soporte,10,Excelente
R10705,2025-11-18,,Ventas,4,
R10706,2025-11-08,36.0,Ventas,6,
R10707,2025-11-07,30.0,Soporte,4,Podría mejorar
R10708,2025-11-20,,Atención,1,Mal servicio
R10709,2025-11-19,,Atención,7,
R10710,2025-11-20,33.0,Postventa,5,
R10711,2025-11-14,37.0,Atención,3,Mal servicio
R10712,2025-11-20,18.0,Atención,5,Excelente
R10713,2025-11-17,,Atención,8,Podría mejorar
R10714,2025-11-11,34.0,Ventas,11,
R10715,2025-11-14,,Atención,12,
R10716,2025-11-27,62.0,Ventas,8,
R10717,2025-11-17,63.0,Atención,12,
R10718,2025-11-09,52.0,Soporte,NS/NC,Excelente
R10719,2025-11-19,,Postventa,9,Podría mejorar
R10720,2025-11-07,59.0,Ventas,10,Mal servicio
R10721,2025-11-13,,Atención,6,
R10722,2025-11-12,19.0,Soporte,3,
R10723,2025-11-04,55.0,Postventa,3,
R10724,2025-11-16,,Soporte,2,
R10725,2025-11-11,59.0,Soporte,NS/NC,
R10726,2025-11-07,57.0,Postventa,7,Muy bien
R10727,2025-11-04,,Soporte,9,
R10728,2025-11-22,28.0,Postventa,4,
R10729,2025-11-18,60.0,Atención,1,Rápido
R10730,2025-11-12,,Ventas,1,Excelente
R10731,2025-11-13,59.0,Atención,9,
R10732,2025-11-29,38.0,Soporte,3,Rápido
R10733,2025-11-29,,Postventa,9,Podría mejorar
R10734,2025-11-18,45.0,Postventa,5,
R10735,2025-11-14,,Atención,8,
R10736,2025-11-24,,Atención,2,Muy bien
R10737,2025-11-07,62.0,Soporte,4,Mal servicio
R10738,2025-11-02,39.0,Ventas,6,
R10739,2025-11-29,,Atención,8,Excelente
R10740,2025-11-09,64.0,Atención,3,Rápido
R10741,2025-11-21,,Atención,8,
R10742,2025-11-17,,Soporte,2,
R10743,2025-11-27,61.0,Atención,5,
R10744,2025-11-12,,Atención,2,Mal servicio
R10745,2025-11-17,53.0,Soporte,6,Rápido
R10746,2025-11-23,22.0,Atención,4,Rápido
R10747,2025-11-21,50.0,Soporte,NS/NC,
R10748,2025-11-30,23.0,Atención,10,Muy bien
R10749,2025-11-29,45.0,Soporte,5,Podría mejorar
R10750,2025-11-15,45.0,Soporte,8,
R10751,2025-11-11,32.0,Atención,3,Rápido
R10752,2025-11-19,,Soporte,5,
R10753,2025-11-14,21.0,Ventas,NS/NC,Excelente
R10754,2025-11-07,,Atención,5,
R10755,2025-11-16,49.0,Ventas,8,
R10756,2025-11-26,,Atención,3,Muy bien
R10757,2025-11-23,,Atención,3,Mal servicio
R10758,2025-11-12,51.0,Atención,4,
R10759,2025-11-24,,Soporte,9,
R10760,2025-11-20,23.0,Atención,7,
R10761,2025-11-19,25.0,Atención,5,
R10762,2025-11-13,40.0,Atención,9,Muy bien
R10763,2025-11-25,,Postventa,8,
R10764,2025-11-07,,Ventas,10,
R10765,2025-11-08,19.0,Atención,5,
R10766,2025-11-16,47.0,Atención,5,
R10767,2025-11-03,,Soporte,1,Rápido
R10768,2025-11-14,20.0,Ventas,6,Podría mejorar
R10769,2025-11-30,,Ventas,2,Mal servicio
R10770,2025-11-08,39.0,Soporte,6,
R10771,2025-11-08,58.0,Soporte,6,
R10772,2025-11-25,,Ventas,6,Mal servicio
R10773,2025-11-18,,Soporte,7,
R10774,2025-11-27,,Ventas,3,Excelente
R10775,2025-11-11,,Atención,4,
R10776,2025-11-01,36.0,Ventas,4,
R10777,2025-11-23,,Atención,NS/NC,Muy bien
R10778,2025-11-26,,Postventa,2,Excelente
R10779,2025-11-15,35.0,Atención,4,
R10780,2025-11-21,31.0,Soporte,8,Mal servicio
R10781,2025-11-01,,Postventa,8,
R10782,2025-11-05,,Atención,9,
R10783,2025-11-02,19.0,Soporte,7,
R10784,2025-11-14,,Atención,3,
R10785,2025-11-15,,Atención,3,
R10786,2025-11-26,,Atención,1,Mal servicio
R10787,2025-11-15,39.0,Ventas,2,
R10788,2025-11-16,55.0,Atención,4,
R10789,2025-11-26,28.0,Atención,9,
R10790,2025-11-15,,Atención,4,
R10791,2025-11-12,32.0,Soporte,6,Excelente
R10792,2025-11-12,,Postventa,2,
R10793,2025-11-29,41.0,Soporte,7,Mal servicio
R10794,2025-11-24,32.0,Atención,2,
R10795,2025-11-16,31.0,Soporte,8,
R10796,2025-11-20,,Ventas,10,
R10797,2025-11-25,,Ventas,7,Excelente
R10798,2025-11-07,26.0,Postventa,10,Rápido
R10799,2025-11-07,,Atención,8,
R10800,2025-11-30,,Atención,6,
R10801,2025-11-04,,Ventas,5,Mal servicio
R10802,2025-11-09,40.0,Atención,2,Mal servicio
R10803,2025-11-03,40.0,Ventas,1,
R10804,2025-11-09,41.0,Atención,3,
R10805,2025-11-10,,Postventa,6,Podría mejorar
R10806,2025-11-18,,Soporte,3,
R10807,2025-11-24,,Atención,6,Podría mejorar
R10808,2025-11-29,,Atención,5,Mal servicio
R10809,2025-11-20,,Ventas,2,
R10810,2025-11-02,,Soporte,3,Mal servicio
R10811,2025-11-24,,Soporte,4,
R10812,2025-11-10,27.0,Soporte,7,
R10813,2025-11-28,23.0,Ventas,10,Excelente
R10814,2025-11-02,,Soporte,NS/NC,Mal servicio
R10815,2025-11-01,,Soporte,2,Rápido
R10816,2025-11-19,35.0,Ventas,5,
R10817,2025-11-09,38.0,Ventas,3,Muy bien
R10818,2025-11-24,63.0,Atención,3,
R10819,2025-11-10,50.0,Atención,10,
R10820,2025-11-26,,Ventas,8,
R10821,2025-11-09,,Soporte,7,
R10822,2025-11-26,,Soporte,2,
R10823,2025-11-03,24.0,Postventa,6,
R10824,2025-11-13,37.0,Atención,11,Muy bien
R10825,2025-11-17,46.0,Atención,6,
R10826,2025-11-30,61.0,Atención,8,Rápido
R10827,2025-11-15,54.0,Atención,5,
R10828,2025-11-15,,Atención,6,Rápido
R10829,2025-11-29,64.0,Ventas,NS/NC,
R10830,2025-11-16,27.0,Atención,5,
R10831,2025-11-10,30.0,Ventas,6,
R10832,2025-11-30,45.0,Atención,NS/NC,Muy bien
R10833,2025-11-06,33.0,Postventa,6,
R10834,2025-11-11,,Atención,7,
R10835,2025-11-28,,Atención,10,Podría mejorar
R10836,2025-11-02,42.0,Soporte,5,
R10837,2025-11-23,35.0,Atención,5,Excelente
R10838,2025-11-19,43.0,Atención,1,
R10839,2025-11-10,52.0,Postventa,3,Muy bien
R10840,2025-11-17,,Atención,2,
R10841,2025-11-03,,Soporte,8,
R10842,2025-11-23,,Soporte,2,
R10843,2025-11-13,,Ventas,NS/NC,
R10844,2025-11-29,,Atención,7,Mal servicio
R10845,2025-11-25,24.0,Atención,9,Rápido
R10846,2025-11-12,,Postventa,4,Muy bien
R10847,2025-11-23,,Atención,10,
R10848,2025-11-01,19.0,Atención,8,Excelente
R10849,2025-11-14,51.0,Soporte,5,
R10850,2025-11-30,,Ventas,9,Excelente
R10851,2025-11-09,52.0,Soporte,1,Muy bien
R10852,2025-11-12,22.0,Atención,4,Rápido
R10853,2025-11-04,,Atención,8,Mal servicio
R10854,2025-11-01,,Postventa,7,Muy bien
R10855,2025-11-24,,Atención,6,
R10856,2025-11-04,,Ventas,6,Podría mejorar
R10857,2025-11-30,,Atención,12,
R10858,2025-11-16,,Atención,7,
R10859,2025-11-02,,Atención,10,
R10860,2025-11-20,60.0,Ventas,9,
R10861,2025-11-21,,Soporte,6,
R10862,2025-11-20,59.0,Atención,3,
R10863,2025-11-10,19.0,Postventa,3,Rápido
R10864,2025-11-01,61.0,Ventas,NS/NC,
R10865,2025-11-01,64.0,Atención,5,Rápido
R10866,2025-11-12,,Postventa,6,Rápido
R10867,2025-11-18,,Atención,6,
R10868,2025-11-23,18.0,Atención,5,
R10869,2025-11-19,52.0,Atención,5,Mal servicio
R10870,2025-11-21,18.0,Atención,9,
R10871,2025-11-24,25.0,Atención,1,Mal servicio
R10872,2025-11-14,,Atención,4,Excelente
R10873,2025-11-08,41.0,Atención,3,Podría mejorar
R10874,2025-11-17,,Soporte,4,Podría mejorar
R10875,2025-11-21,,Ventas,10,
R10876,2025-11-25,38.0,Ventas,5,Rápido
R10877,2025-11-22,26.0,Soporte,5,Mal servicio
R10878,2025-11-06,,Ventas,6,Rápido
R10879,2025-11-07,,Soporte,4,
R10880,2025-11-05,,Soporte,5,
R10881,2025-11-20,35.0,Atención,3,
R10882,2025-11-29,26.0,Ventas,2,Mal servicio
R10883,2025-11-29,,Ventas,4,
R10884,2025-11-04,53.0,Atención,7,
R10885,2025-11-05,,Atención,1,
R10886,2025-11-16,28.0,Soporte,8,Excelente
R10887,2025-11-22,,Soporte,4,
R10888,2025-11-19,,Ventas,5,Muy bien
R10889,2025-11-04,,Atención,4,
R10890,2025-11-12,,Ventas,NS/NC,Rápido
R10891,2025-11-04,,Soporte,10,Podría mejorar
R10892,2025-11-30,29.0,Ventas,12,
R10893,2025-11-23,25.0,Soporte,6,Mal servicio
R10894,2025-11-19,58.0,Ventas,1,Mal servicio
R10895,2025-11-04,65.0,Atención,2,
R10896,2025-11-21,52.0,Soporte,6,Muy bien
R10897,2025-11-10,,Soporte,5,
R10898,2025-11-08,,Postventa,6,Excelente
R10899,2025-11-29,44.0,Soporte,10,Rápido
R10900,2025-11-28,52.0,Soporte,NS/NC,Rápido
R10901,2025-11-16,18.0,Soporte,NS/NC,Excelente
R10902,2025-11-22,22.0,Atención,8,
R10903,2025-11-26,21.0,Postventa,4,Podría mejorar
R10904,2025-11-05,,Ventas,2,Rápido
R10905,2025-11-29,,Atención,2,Muy bien
R10906,2025-11-30,,Ventas,9,Muy bien
R10907,2025-11-17,26.0,Soporte,7,
R10908,2025-11-04,,Ventas,8,
R10909,2025-11-24,,Atención,NS/NC,
R10910,2025-11-24,,Soporte,9,
R10911,2025-11-30,54.0,Soporte,7,Mal servicio
R10912,2025-11-01,,Ventas,5,Muy bien
R10913,2025-11-01,,Atención,7,Rápido
R10914,2025-11-05,24.0,Postventa,5,Excelente
R10915,2025-11-03,,Soporte,3,Podría mejorar
R10916,2025-11-25,59.0,Soporte,3,Muy bien
R10917,2025-11-09,,Ventas,NS/NC,
R10918,2025-11-22,,Soporte,7,
R10919,2025-11-09,,Postventa,5,Podría mejorar
R10920,2025-11-18,,Ventas,9,Podría mejorar
R10921,2025-11-27,40.0,Atención,8,
R10922,2025-11-11,45.0,Ventas,3,Mal servicio
R10923,2025-11-30,21.0,Ventas,7,Mal servicio
R10924,2025-11-05,19.0,Soporte,5,
R10925,2025-11-22,37.0,Postventa,4,
R10926,2025-11-18,44.0,Soporte,9,Muy bien
R10927,2025-11-22,,Soporte,1,Podría mejorar
R10928,2025-11-17,,Soporte,5,
R10929,2025-11-04,,Ventas,4,
R10930,2025-11-25,,Atención,8,Muy bien
R10931,2025-11-09,51.0,Ventas,5,
R10932,2025-11-15,35.0,Atención,8,Muy bien
R10933,2025-11-07,61.0,Soporte,10,
R10934,2025-11-03,,Postventa,4,
R10935,2025-11-28,,Atención,3,Podría mejorar
R10936,2025-11-02,53.0,Soporte,3,Muy bien
R10937,2025-11-11,,Soporte,5,Mal servicio
R10938,2025-11-06,65.0,Soporte,7,Muy bien
R10939,2025-11-26,50.0,Atención,4,Muy bien
R10940,2025-11-20,,Atención,3,
R10941,2025-11-04,28.0,Atención,7,
R10942,2025-11-10,,Atención,NS/NC,
R10943,2025-11-26,58.0,Soporte,6,Mal servicio
R10944,2025-11-13,42.0,Ventas,NS/NC,Mal servicio
R10945,2025-11-08,29.0,Atención,NS/NC,
R10946,2025-11-03,,Atención,6,
R10947,2025-11-06,,Atención,12,Mal servicio
R10948,2025-11-06,42.0,Soporte,10,Mal servicio
R10949,2025-11-18,44.0,Soporte,NS/NC,Mal servicio
R10950,2025-11-04,,Ventas,2,Rápido
R10951,2025-11-08,19.0,Atención,10,Rápido
R10952,2025-11-05,,Soporte,NS/NC,Excelente
R10953,2025-11-03,,Soporte,3,
R10954,2025-11-14,26.0,Atención,6,Mal servicio
R10955,2025-11-20,,Atención,4,
R10956,2025-11-09,39.0,Atención,5,
R10957,2025-11-23,,Atención,5,
R10958,2025-11-02,38.0,Atención,1,Excelente
R10959,2025-11-25,65.0,Atención,8,Muy bien
R10960,2025-11-08,62.0,Ventas,8,Excelente
R10961,2025-11-23,51.0,Soporte,10,Mal servicio
R10962,2025-11-11,65.0,Soporte,3,
R10963,2025-11-29,41.0,Atención,10,Mal servicio
R10964,2025-11-28,18.0,Atención,9,
R10965,2025-11-07,,Ventas,4,
R10966,2025-11-07,44.0,Soporte,10,
R10967,2025-11-07,46.0,Soporte,10,Podría mejorar
R10968,2025-11-07,,Atención,10,Rápido
R10969,2025-11-29,,Soporte,6,Muy bien
R10970,2025-11-16,,Soporte,7,Rápido
R10971,2025-11-08,,Ventas,5,Podría mejorar
R10972,2025-11-17,52.0,Atención,1,Mal servicio
R10973,2025-11-24,,Soporte,12,Muy bien
R10974,2025-11-20,,Ventas,8,
R10975,2025-11-19,,Atención,3,Excelente
R10976,2025-11-05,45.0,Atención,2,Excelente
R10977,2025-11-04,50.0,Atención,7,Rápido
R10978,2025-11-19,,Atención,8,
R10979,2025-11-12,42.0,Atención,7,
R10980,2025-11-17,39.0,Atención,4,Muy bien
R10981,2025-11-20,56.0,Atención,6,
R10982,2025-11-24,28.0,Postventa,8,
R10983,2025-11-21,38.0,Atención,5,
R10984,2025-11-11,,Ventas,6,Mal servicio
R10985,2025-11-21,65.0,Atención,6,Muy bien
R10986,2025-11-05,42.0,Atención,2,Muy bien
R10987,2025-11-13,39.0,Ventas,1,
R10988,2025-11-19,23.0,Atención,4,Mal servicio
R10989,2025-11-12,,Soporte,2,Excelente
R10990,2025-11-20,33.0,Soporte,6,Podría mejorar
R10991,2025-11-20,22.0,Soporte,6,Mal servicio
R10992,2025-11-27,56.0,Ventas,5,Mal servicio
R10993,2025-11-24,,Soporte,3,Excelente
R10994,2025-11-24,,Atención,6,
R10995,2025-11-19,55.0,Atención,4,
R10996,2025-11-14,,Soporte,4,
R10997,2025-11-02,18.0,Soporte,4,
R10998,2025-11-19,30.0,Atención,9,Excelente
R10999,2025-11-05,62.0,Soporte,2,Excelente
R11000,2025-11-14,22.0,Soporte,8,Muy bien
R11001,2025-11-25,,Soporte,8,Muy bien
R11002,2025-11-29,,Atención,8,Muy bien
R11003,2025-11-27,,Soporte,10,
R11004,2025-11-20,30.0,Atención,6,
R11005,2025-11-20,,Atención,5,Podría mejorar
R11006,2025-11-12,,Atención,8,Rápido
R11007,2025-11-18,,Soporte,NS/NC,Muy bien
R11008,2025-11-25,,Soporte,4,
R11009,2025-11-09,20.0,Atención,7,
R11010,2025-11-14,,Atención,2,
R11011,2025-11-05,,Atención,3,
R11012,2025-11-08,,Ventas,4,
R11013,2025-11-23,,Atención,3,Podría mejorar
R11014,2025-11-19,,Ventas,3,Mal servicio
R11015,2025-11-01,65.0,Soporte,1,
R11016,2025-11-09,39.0,Soporte,NS/NC,Mal servicio
R11017,2025-11-05,26.0,Soporte,8,Muy bien
R11018,2025-11-22,19.0,Atención,7,
R11019,2025-11-04,,Soporte,1,Mal servicio
R11020,2025-11-20,42.0,Atención,9,
R11021,2025-11-19,33.0,Atención,8,
R11022,2025-11-27,,Atención,NS/NC,Excelente
R11023,2025-11-26,,Atención,9,Muy bien
R11024,2025-11-29,,Soporte,7,
R11025,2025-11-15,,Atención,9,
R11026,2025-11-12,19.0,Atención,10,Muy bien
R11027,2025-11-17,,Soporte,5,
R11028,2025-11-17,52.0,Atención,6,Podría mejorar
R11029,2025-11-08,,Postventa,7,Rápido
R11030,2025-11-14,59.0,Postventa,6,
R11031,2025-11-24,,Atención,7,
R11032,2025-11-25,,Postventa,1,Muy bien
R11033,2025-11-30,29.0,Soporte,5,
R11034,2025-11-23,48.0,Atención,7,
R11035,2025-11-29,46.0,Soporte,5,
R11036,2025-11-10,64.0,Atención,9,
R11037,2025-11-15,,Atención,3,Excelente
R11038,2025-11-16,32.0,Atención,7,Rápido
R11039,2025-11-03,59.0,Ventas,9,
R11040,2025-11-15,25.0,Ventas,7,Muy bien
R11041,2025-11-27,,Postventa,9,Podría mejorar
R11042,2025-11-14,,Soporte,1,Rápido
R11043,2025-11-18,34.0,Atención,6,
R11044,2025-11-25,30.0,Atención,7,Mal servicio
R11045,2025-11-21,47.0,Atención,6,
R11046,2025-11-25,,Postventa,12,Muy bien
R11047,2025-11-18,,Atención,7,Mal servicio
R11048,2025-11-27,46.0,Atención,9,
R11049,2025-11-12,59.0,Soporte,4,Mal servicio
R11050,2025-11-15,,Soporte,5,Muy bien
R11051,2025-11-05,54.0,Atención,5,
R11052,2025-11-06,25.0,Atención,9,Rápido
R11053,2025-11-07,48.0,Atención,6,Excelente
R11054,2025-11-17,63.0,Soporte,5,
R11055,2025-11-24,,Postventa,6,
R11056,2025-11-01,25.0,Atención,7,Excelente
R11057,2025-11-16,,Atención,5,
R11058,2025-11-03,33.0,Soporte,10,
R11059,2025-11-22,,Atención,7,
R11060,2025-11-11,56.0,Soporte,5,Rápido
R11061,2025-11-25,,Atención,8,Podría mejorar
R11062,2025-11-24,,Atención,8,Rápido
R11063,2025-11-11,18.0,Soporte,1,
R11064,2025-11-09,,Soporte,9,Rápido
R11065,2025-11-04,53.0,Soporte,7,
R11066,2025-11-13,63.0,Ventas,5,Podría mejorar
R11067,2025-11-10,,Atención,8,Rápido
R11068,2025-11-11,,Atención,4,
R11069,2025-11-09,43.0,Soporte,4,
R11070,2025-11-20,41.0,Soporte,4,
R11071,2025-11-09,,Ventas,8,Excelente
R11072,2025-11-17,,Postventa,9,
R11073,2025-11-30,21.0,Postventa,4,
R11074,2025-11-03,52.0,Atención,9,
R11075,2025-11-18,,Atención,4,Excelente
R11076,2025-11-02,,Postventa,8,Excelente
R11077,2025-11-27,,Postventa,1,Muy bien
R11078,2025-11-23,58.0,Soporte,2,Rápido
R11079,2025-11-06,65.0,Atención,10,Mal servicio
R11080,2025-11-13,,Atención,10,Rápido
R11081,2025-11-30,,Atención,7,Mal servicio
R11082,2025-11-06,26.0,Ventas,5,
R11083,2025-11-04,,Atención,7,
R11084,2025-11-02,56.0,Atención,9,
R11085,2025-11-16,,Atención,1,
R11086,2025-11-30,54.0,Soporte,1,Podría mejorar
R11087,2025-11-25,48.0,Ventas,7,Rápido
R11088,2025-11-28,,Ventas,7,Muy bien
R11089,2025-11-19,53.0,Soporte,5,Podría mejorar
R11090,2025-11-17,,Atención,NS/NC,
R11091,2025-11-19,,Postventa,10,Rápido
R11092,2025-11-03,42.0,Atención,9,Rápido
R11093,2025-11-12,,Ventas,1,
R11094,2025-11-20,,Atención,6,Muy bien
R11095,2025-11-29,63.0,Atención,8,
R11096,2025-11-08,,Postventa,2,
R11097,2025-11-02,,Atención,11,
R11098,2025-11-07,,Soporte,5,
R11099,2025-11-03,,Soporte,4,
R11100,2025-11-10,59.0,Ventas,5,Excelente
R11101,2025-11-04,54.0,Postventa,5,Excelente
R11102,2025-11-23,,Postventa,3,Podría mejorar
R11103,2025-11-02,,Atención,10,Mal servicio
R11104,2025-11-11,31.0,Atención,6,Podría mejorar
R11105,2025-11-26,,Soporte,2,Mal servicio
R11106,2025-11-30,,Atención,9,Muy bien
R11107,2025-11-03,,Atención,3,
R11108,2025-11-20,44.0,Postventa,6,Muy bien
R11109,2025-11-20,,Ventas,4,
R11110,2025-11-12,,Postventa,6,
R11111,2025-11-08,62.0,Atención,5,
R11112,2025-11-10,22.0,Soporte,5,Muy bien
R11113,2025-11-23,,Atención,6,Excelente
R11114,2025-11-18,28.0,Soporte,10,Muy bien
R11115,2025-11-03,,Soporte,6,Excelente
R11116,2025-11-09,,Soporte,3,Rápido
R11117,2025-11-09,,Soporte,5,
R11118,2025-11-08,,Soporte,9,Muy bien
R11119,2025-11-26,34.0,Soporte,5,
R11120,2025-11-17,64.0,Atención,1,
R11121,2025-11-15,,Postventa,2,
R11122,2025-11-18,,Atención,10,
R11123,2025-11-16,,Postventa,5,
R11124,2025-11-27,30.0,Atención,7,
R11125,2025-11-03,,Atención,3,Excelente
R11126,2025-11-17,,Soporte,3,Muy bien
R11127,2025-11-08,40.0,Atención,7,
R11128,2025-11-13,,Atención,5,Rápido
R11129,2025-11-04,52.0,Ventas,4,
R11130,2025-11-27,38.0,Atención,6,Rápido
R11131,2025-11-14,23.0,Atención,5,
R11132,2025-11-12,,Ventas,5,Mal servicio
R11133,2025-11-02,65.0,Soporte,8,Excelente
R11134,2025-11-21,18.0,Atención,9,
R11135,2025-11-01,27.0,Soporte,4,Rápido
R11136,2025-11-26,,Soporte,3,Podría mejorar
R11137,2025-11-19,59.0,Atención,4,
R11138,2025-11-13,31.0,Ventas,4,Rápido
R11139,2025-11-08,63.0,Ventas,5,Mal servicio
R11140,2025-11-27,,Soporte,10,Muy bien
R11141,2025-11-18,45.0,Atención,6,Rápido
R11142,2025-11-01,,Soporte,3,
R11143,2025-11-22,63.0,Atención,6,Mal servicio
R11144,2025-11-03,,Soporte,4,Podría mejorar
R11145,2025-11-13,,Atención,4,
R11146,2025-11-21,,Soporte,2,Excelente
R11147,2025-11-06,,Soporte,5,Excelente
R11148,2025-11-17,,Ventas,6,Rápido
R11149,2025-11-13,,Atención,10,
R11150,2025-11-17,29.0,Postventa,NS/NC,Muy bien
R11151,2025-11-08,,Atención,4,
R11152,2025-11-11,,Postventa,6,
R11153,2025-11-19,40.0,Ventas,4,Excelente
R11154,2025-11-11,,Soporte,2,
R11155,2025-11-26,57.0,Ventas,4,Podría mejorar
R11156,2025-11-18,28.0,Ventas,3,
R11157,2025-11-15,,Soporte,1,
R11158,2025-11-10,57.0,Atención,9,Muy bien
R11159,2025-11-18,,Soporte,3,
R11160,2025-11-08,42.0,Atención,8,
R11161,2025-11-21,,Atención,5,
R11162,2025-11-24,58.0,Atención,7,
R11163,2025-11-26,,Atención,4,
R11164,2025-11-22,46.0,Atención,9,
R11165,2025-11-07,,Atención,8,
R11166,2025-11-27,,Postventa,7,Podría mejorar
R11167,2025-11-24,,Soporte,9,
R11168,2025-11-30,,Postventa,5,
R11169,2025-11-14,,Soporte,6,
R11170,2025-11-01,,Atención,4,Mal servicio
R11171,2025-11-30,44.0,Soporte,1,Rápido
R11172,2025-11-19,30.0,Ventas,3,
R11173,2025-11-16,39.0,Atención,NS/NC,
R11174,2025-11-11,,Soporte,7,
R11175,2025-11-26,52.0,Postventa,9,Muy bien
R11176,2025-11-23,,Soporte,NS/NC,
R11177,2025-11-06,,Postventa,7,Muy bien
R11178,2025-11-05,,Postventa,5,
R11179,2025-11-24,22.0,Soporte,10,
R11180,2025-11-04,,Soporte,5,Podría mejorar
R11181,2025-11-06,,Atención,2,
R11182,2025-11-03,,Soporte,8,
R11183,2025-11-27,30.0,Soporte,10,
R11184,2025-11-13,20.0,Atención,NS/NC,Excelente
R11185,2025-11-27,29.0,Postventa,1,Podría mejorar
R11186,2025-11-27,24.0,Atención,3,Muy bien
R11187,2025-11-25,,Atención,10,Podría mejorar
R11188,2025-11-09,31.0,Ventas,8,
R11189,2025-11-06,34.0,Soporte,5,
R11190,2025-11-21,64.0,Atención,NS/NC,
R11191,2025-11-27,,Atención,6,
R11192,2025-11-28,28.0,Atención,1,Mal servicio
R11193,2025-11-21,,Atención,6,Podría mejorar
R11194,2025-11-29,50.0,Soporte,9,
R11195,2025-11-05,,Soporte,3,Mal servicio
R11196,2025-11-16,,Ventas,8,Excelente
R11197,2025-11-24,,Atención,NS/NC,Podría mejorar
R11198,2025-11-02,53.0,Atención,9,
R11199,2025-11-03,26.0,Soporte,8,Rápido
R11200,2025-11-08,63.0,Ventas,5,Rápido
R11201,2025-11-18,,Soporte,6,
R11202,2025-11-22,19.0,Atención,4,
R11203,2025-11-30,64.0,Atención,2,Mal servicio
R11204,2025-11-08,51.0,Soporte,8,
R11205,2025-11-14,27.0,Postventa,5,
R11206,2025-11-30,43.0,Ventas,6,
R11207,2025-11-25,,Postventa,8,
R11208,2025-11-25,63.0,Atención,10,Mal servicio
R11209,2025-11-10,37.0,Soporte,8,Excelente
R11210,2025-11-22,,Soporte,7,Excelente
R11211,2025-11-07,,Soporte,1,Excelente
R11212,2025-11-07,,Soporte,1,
R11213,2025-11-25,,Ventas,9,Muy bien
R11214,2025-11-15,,Soporte,2,Muy bien
R11215,2025-11-04,,Atención,NS/NC,
R11216,2025-11-28,,Soporte,4,
R11217,2025-11-27,18.0,Soporte,7,
R11218,2025-11-12,33.0,Atención,5,Muy bien
R11219,2025-11-13,,Ventas,12,Muy bien
R11220,2025-11-23,50.0,Atención,5,
R11221,2025-11-13,,Atención,8,Excelente
R11222,2025-11-29,,Atención,4,Podría mejorar
R11223,2025-11-20,,Atención,6,
R11224,2025-11-24,26.0,Ventas,6,
R11225,2025-11-29,49.0,Ventas,4,Mal servicio
R11226,2025-11-26,,Atención,12,
R11227,2025-11-30,,Atención,7,Rápido
R11228,2025-11-14,,Soporte,5,Mal servicio
R11229,2025-11-25,44.0,Ventas,6,Rápido
R11230,2025-11-22,,Atención,3,Excelente
R11231,2025-11-23,49.0,Atención,1,Excelente
R11232,2025-11-30,,Atención,1,
R11233,2025-11-27,,Soporte,10,Mal servicio
R11234,2025-11-14,,Atención,5,Muy bien
R11235,2025-11-17,,Soporte,1,
R11236,2025-11-26,,Soporte,7,
R11237,2025-11-15,26.0,Soporte,10,Rápido
R11238,2025-11-25,,Atención,6,
R11239,2025-11-15,63.0,Ventas,10,
R11240,2025-11-10,,Atención,6,
R11241,2025-11-12,19.0,Soporte,6,Excelente
R11242,2025-11-23,,Soporte,12,Excelente
R11243,2025-11-06,,Ventas,8,Podría mejorar
R11244,2025-11-04,50.0,Atención,9,Rápido
R11245,2025-11-16,32.0,Postventa,7,Muy bien
