"id_respuesta","fecha","edad","area","satisfaccion","comentario"
"R18132","2025-11-22","46","Atencion","6"," "
"R18133","2025-11-17","33","Ventas","6","Excelente"
"R18135","2025-11-27","53","Postventa","6","Mal servicio"
"R18136","2025-11-19","37","Soporte","2"," "
"R18137","2025-11-02","53","Soporte","8","Podria mejorar"
"R18138","2025-11-18","34","Atencion","6"," "
"R18143","2025-11-20","58","Atencion","7"," "
"R18145","2025-11-04","59","Atencion","6"," "
"R18146","2025-11-15","37","Soporte","6","Rapido"
"R18147","2025-11-09","32","Soporte","4","Podria mejorar"
"R18148","2025-11-02","32","Atencion","5","Muy bien"
"R18149","2025-11-01","30","Atencion","4"," "
"R18153","2025-11-18","58","Ventas","10"," "
"R18156","2025-11-19","23","Ventas","10","Mal servicio"
"R18158","2025-11-04","30","Postventa","5","Excelente"
"R18159","2025-11-13","50","Ventas","8"," "
"R18162","2025-11-24","51","Postventa","5","Excelente"
"R18163","2025-11-19","38","Soporte","9","Mal servicio"
"R18165","2025-11-13","41","Soporte","1"," "
"R18170","2025-11-24","22","Soporte","3","Excelente"
"R18171","2025-11-03","23","Atencion","6"," "
"R18172","2025-11-17","60","Atencion","8","Rapido"
"R18177","2025-11-25","35","Atencion","9","Podria mejorar"
"R18180","2025-11-15","21","Soporte","3","Mal servicio"
"R18181","2025-11-20","19","Soporte","1","Rapido"
"R18183","2025-11-10","64","Ventas","8"," "
"R18184","2025-11-28","53","Soporte","9","Mal servicio"
"R18187","2025-11-08","53","Postventa","7"," "
"R18188","2025-11-24","22","Ventas","6"," "
"R18192","2025-11-03","52","Ventas","5","Podria mejorar"
"R18193","2025-11-15","44","Ventas","1"," "
"R18194","2025-11-28","51","Soporte","9","Rapido"
"R18197","2025-11-15","20","Ventas","4"," "
"R18203","2025-11-12","56","Atencion","2","Mal servicio"
"R18204","2025-11-08","41","Soporte","6","Rapido"
"R18205","2025-11-01","41","Soporte","9"," "
"R18206","2025-11-18","45","Atencion","7"," "
"R18207","2025-11-13","38","Atencion","8","Mal servicio"
"R18208","2025-11-13","50","Ventas","8"," "
"R18209","2025-11-16","37","Soporte","4"," "
"R18210","2025-11-13","43","Soporte","6"," "
"R18212","2025-11-21","47","Soporte","1"," "
"R18213","2025-11-24","28","Soporte","8","Muy bien"
"R18214","2025-11-27","44","Soporte","7","Mal servicio"
"R18216","2025-11-19","59","Atencion","1","Excelente"
"R18217","2025-11-08","30","Atencion","6","Podria mejorar"
"R18219","2025-11-02","26","Soporte","3"," "
"R18221","2025-11-14","65","Postventa","4"," "
"R18223","2025-11-15","37","Postventa","7","Podria mejorar"
"R18226","2025-11-30","53","Soporte","6","Muy bien"
"R18227","2025-11-15","56","Soporte","1"," "
"R18228","2025-11-14","62","Soporte","6"," "
"R18230","2025-11-06","44","Atencion","9","Podria mejorar"
"R18231","2025-11-22","50","Soporte","8"," "
"R18232","2025-11-12","61","Postventa","8","Muy bien"
"R18233","2025-11-27","30","Atencion","2"," "
"R18239","2025-11-13","30","Atencion","1","Muy bien"
"R18242","2025-11-17","61","Ventas","9"," "
"R18244","2025-11-17","18","Atencion","10","Muy bien"
"R18247","2025-11-11","20","Atencion","2"," "
"R18248","2025-11-27","61","Postventa","5","Mal servicio"
"R18249","2025-11-09","47","Soporte","6"," "
"R18250","2025-11-10","58","Atencion","3","Mal servicio"
"R18251","2025-11-29","23","Atencion","1"," "
"R18255","2025-11-23","34","Ventas","9","Mal servicio"
"R18258","2025-11-03","41","Ventas","5"," "
"R18259","2025-11-16","59","Soporte","9","Muy bien"
"R18260","2025-11-07","49","Soporte","3"," "
"R18276","2025-11-28","63","Atencion","2","Rapido"
"R18277","2025-11-26","51","Atencion","1"," "
"R18278","2025-11-13","42","Postventa","6"," "
"R18279","2025-11-05","31","Atencion","7","Muy bien"
"R18281","2025-11-20","36","Ventas","5"," "
"R18285","2025-11-19","38","Soporte","1","Rapido"
"R18286","2025-11-22","21","Postventa","4"," "
"R18290","2025-11-24","33","Soporte","6","Podria mejorar"
"R18291","2025-11-14","26","Atencion","4","Excelente"
"R18293","2025-11-30","26","Postventa","10"," "
"R18294","2025-11-16","58","Postventa","2"," "
"R18298","2025-11-24","41","Atencion","5","Excelente"
"R18299","2025-11-26","41","Soporte","7","Rapido"
"R18300","2025-11-02","33","Postventa","8","Excelente"
"R18301","2025-11-13","30","Soporte","3","Mal servicio"
"R18302","2025-11-16","40","Soporte","8","Excelente"
"R18304","2025-11-20","28","Soporte","10","Rapido"
"R18305","2025-11-12","53","Atencion","4","Podria mejorar"
"R18307","2025-11-20","37","Atencion","2","Muy bien"
"R18312","2025-11-27","25","Soporte","7"," "
"R18313","2025-11-19","41","Soporte","9","Excelente"
"R18315","2025-11-29","19","Soporte","2","Excelente"
"R18317","2025-11-28","25","Ventas","4"," "
"R18318","2025-11-27","63","Atencion","4","Rapido"
"R18319","2025-11-28","49","Ventas","9"," "
"R18324","2025-11-15","20","Atencion","2"," "
"R18325","2025-11-14","28","Ventas","10","Excelente"
"R18328","2025-11-09","60","Postventa","6","Mal servicio"
"R18330","2025-11-23","37","Atencion","4"," "
"R18331","2025-11-04","60","Atencion","4"," "
"R18332","2025-11-14","43","Soporte","3","Podria mejorar"
"R18343","2025-11-02","61","Atencion","4"," "
"R18344","2025-11-24","56","Atencion","4","Podria mejorar"
"R18346","2025-11-28","51","Soporte","2","Muy bien"
"R18348","2025-11-24","46","Soporte","4"," "
"R18354","2025-11-08","52","Atencion","4"," "
"R18356","2025-11-22","44","Soporte","7"," "
"R18358","2025-11-29","58","Postventa","10"," "
"R18360","2025-11-11","32","Postventa","1"," "
"R18362","2025-11-18","23","Ventas","7"," "
"R18364","2025-11-24","19","Soporte","3","Podria mejorar"
"R18368","2025-11-04","56","Ventas","10"," "
"R18369","2025-11-02","60","Ventas","8"," "
"R18370","2025-11-23","46","Ventas","5","Excelente"
"R18372","2025-11-18","24","Ventas","1"," "
"R18373","2025-11-16","46","Soporte","1","Mal servicio"
"R18374","2025-11-21","19","Atencion","5","Podria mejorar"
"R18381","2025-11-07","55","Ventas","8"," "
"R18382","2025-11-30","34","Atencion","10","Muy bien"
"R18383","2025-11-22","50","Soporte","9"," "
"R18385","2025-11-19","24","Soporte","3"," "
"R18386","2025-11-28","32","Soporte","1","Muy bien"
"R18388","2025-11-15","60","Soporte","4","Mal servicio"
"R18389","2025-11-17","19","Soporte","6"," "
"R18390","2025-11-20","64","Atencion","8","Podria mejorar"
"R18392","2025-11-28","62","Soporte","7"," "
"R18394","2025-11-28","44","Postventa","1","Mal servicio"
"R18395","2025-11-04","39","Atencion","8","Muy bien"
"R18396","2025-11-30","30","Atencion","1"," "
"R18397","2025-11-28","21","Ventas","8","Excelente"
"R18399","2025-11-15","49","Postventa","6","Muy bien"
"R18401","2025-11-14","40","Soporte","2"," "
"R18402","2025-11-13","36","Soporte","5","Rapido"
"R18404","2025-11-27","20","Atencion","5","Excelente"
"R18411","2025-11-19","23","Ventas","10","Rapido"
"R18417","2025-11-12","55","Ventas","7"," "
"R18419","2025-11-03","20","Soporte","4","Rapido"
"R18420","2025-11-16","27","Atencion","2","Rapido"
"R18422","2025-11-28","44","Atencion","4"," "
"R18424","2025-11-10","64","Soporte","1"," "
"R18425","2025-11-05","54","Ventas","2"," "
"R18429","2025-11-26","20","Ventas","9","Muy bien"
"R18431","2025-11-02","56","Soporte","1"," "
"R18432","2025-11-09","29","Soporte","6"," "
"R18442","2025-11-08","25","Atencion","7","Mal servicio"
"R18447","2025-11-22","21","Ventas","5"," "
"R18449","2025-11-12","19","Ventas","4"," "
"R18450","2025-11-25","45","Soporte","4","Muy bien"
"R18451","2025-11-20","57","Postventa","10"," "
"R18452","2025-11-19","38","Atencion","2"," "
"R18454","2025-11-28","30","Soporte","7"," "
"R18455","2025-11-20","48","Atencion","6"," "
"R18459","2025-11-30","27","Atencion","6","Podria mejorar"
"R18461","2025-11-12","53","Ventas","1","Muy bien"
"R18462","2025-11-28","48","Atencion","3","Podria mejorar"
"R18463","2025-11-01","64","Atencion","5"," "
"R18467","2025-11-20","59","Postventa","5","Rapido"
"R18468","2025-11-21","33","Atencion","1"," "
"R18471","2025-11-22","36","Postventa","8"," "
"R18472","2025-11-30","56","Atencion","6"," "
"R18474","2025-11-08","59","Soporte","6","Podria mejorar"
"R18481","2025-11-11","31","Soporte","5","Excelente"
"R18482","2025-11-07","24","Atencion","8","Mal servicio"
"R18484","2025-11-13","36","Atencion","4","Podria mejorar"
"R18485","2025-11-04","19","Soporte","4"," "
"R18487","2025-11-16","33","Atencion","1","Muy bien"
"R18488","2025-11-08","27","Atencion","5","Excelente"
"R18489","2025-11-16","40","Ventas","9","Podria mejorar"
"R18493","2025-11-25","61","Soporte","5","Muy bien"
"R18495","2025-11-03","27","Atencion","4"," "
"R18499","2025-11-11","47","Postventa","8"," "
"R18501","2025-11-08","20","Atencion","9"," "
"R18504","2025-11-13","25","Ventas","7"," "
"R18506","2025-11-18","49","Ventas","9"," "
"R18507","2025-11-03","54","Soporte","7"," "
"R18508","2025-11-10","34","Atencion","7"," "
"R18509","2025-11-16","63","Soporte","6","Podria mejorar"
"R18510","2025-11-25","42","Atencion","6"," "
"R18511","2025-11-18","65","Atencion","7"," "
"R18513","2025-11-13","49","Ventas","5"," "
"R18515","2025-11-04","52","Ventas","7"," "
"R18516","2025-11-16","64","Soporte","9"," "
"R18518","2025-11-12","61","Atencion","6","Podria mejorar"
"R18521","2025-11-04","21","Atencion","5","Rapido"
"R18524","2025-11-07","57","Ventas","1"," "
"R18525","2025-11-15","33","Soporte","5"," "
"R18527","2025-11-03","34","Soporte","9","Rapido"
"R18529","2025-11-12","64","Ventas","2","Rapido"
"R18530","2025-11-03","19","Soporte","4","Muy bien"
"R18531","2025-11-02","47","Atencion","2"," "
"R18537","2025-11-14","37","Postventa","6","Excelente"
"R18541","2025-11-26","22","Atencion","7","Excelente"
"R18543","2025-11-06","27","Atencion","10","Excelente"
"R18544","2025-11-01","28","Atencion","3","Rapido"
"R18546","2025-11-12","54","Soporte","8"," "
"R18548","2025-11-20","57","Postventa","2","Rapido"
"R18554","2025-11-02","18","Soporte","6"," "
"R18557","2025-11-25","51","Soporte","1"," "
"R18558","2025-11-16","28","Soporte","7","Podria mejorar"
"R18559","2025-11-30","65","Soporte","6","Podria mejorar"
"R18560","2025-11-14","18","Soporte","7","Mal servicio"
"R18562","2025-11-03","21","Atencion","9"," "
"R18563","2025-11-27","38","Atencion","6","Mal servicio"
"R18565","2025-11-02","22","Atencion","7"," "
"R18566","2025-11-29","28","Ventas","5","Muy bien"
"R18567","2025-11-11","18","Atencion","9","Podria mejorar"
"R18568","2025-11-25","49","Atencion","8"," "
"R18574","2025-11-18","65","Soporte","7","Mal servicio"
"R18578","2025-11-26","40","Postventa","2"," "
"R18579","2025-11-15","42","Atencion","7","Mal servicio"
"R18582","2025-11-06","21","Ventas","4","Muy bien"
"R18583","2025-11-26","25","Postventa","3"," "
"R18585","2025-11-02","41","Soporte","1"," "
"R18587","2025-11-13","50","Ventas","4","Rapido"
"R18589","2025-11-18","35","Ventas","9"," "
"R18590","2025-11-16","52","Soporte","8","Podria mejorar"
"R18594","2025-11-09","29","Soporte","4"," "
"R18595","2025-11-08","50","Soporte","7"," "
"R18598","2025-11-19","28","Atencion","7"," "
"R18599","2025-11-23","36","Ventas","1"," "
"R18602","2025-11-30","57","Atencion","6","Rapido"
"R18603","2025-11-09","52","Soporte","2"," "
"R18605","2025-11-18","53","Atencion","7","Mal servicio"
"R18608","2025-11-03","62","Ventas","10","Mal servicio"
"R18609","2025-11-13","29","Soporte","3"," "
"R18611","2025-11-12","53","Soporte","7","Mal servicio"
"R18612","2025-11-03","30","Ventas","10","Mal servicio"
"R18614","2025-11-23","37","Soporte","9","Rapido"
"R18616","2025-11-27","20","Soporte","4"," "
"R18617","2025-11-23","55","Ventas","5","Rapido"
"R18619","2025-11-26","37","Soporte","5","Excelente"
"R18620","2025-11-17","49","Atencion","6","Excelente"
"R18622","2025-11-20","54","Postventa","2","Podria mejorar"
"R18623","2025-11-02","32","Ventas","7"," "
"R18625","2025-11-24","39","Atencion","4","Podria mejorar"
"R18628","2025-11-17","44","Atencion","6","Muy bien"
"R18634","2025-11-30","22","Atencion","1","Muy bien"
"R18635","2025-11-22","39","Atencion","5","Muy bien"
"R18638","2025-11-08","65","Postventa","2"," "
"R18643","2025-11-30","39","Atencion","7"," "
"R18644","2025-11-02","49","Soporte","5","Muy bien"
"R18645","2025-11-30","50","Soporte","1"," "
"R18646","2025-11-18","23","Atencion","8"," "
"R18647","2025-11-09","49","Soporte","9","Mal servicio"
"R18650","2025-11-11","56","Ventas","4"," "
"R18652","2025-11-26","60","Postventa","6","Muy bien"
"R18653","2025-11-13","37","Atencion","10"," "
"R18657","2025-11-11","55","Atencion","3"," "
"R18659","2025-11-10","19","Atencion","6","Excelente"
"R18661","2025-11-10","22","Atencion","10","Muy bien"
"R18665","2025-11-29","65","Soporte","1"," "
"R18673","2025-11-06","47","Atencion","10","Muy bien"
"R18676","2025-11-06","41","Atencion","8"," "
"R18678","2025-11-08","29","Soporte","8"," "
"R18684","2025-11-11","43","Postventa","7"," "
"R18685","2025-11-20","64","Atencion","1","Podria mejorar"
"R18686","2025-11-06","59","Atencion","4"," "
"R18687","2025-11-01","34","Soporte","1"," "
"R18689","2025-11-03","21","Soporte","4"," "
"R18693","2025-11-01","43","Postventa","8","Excelente"
"R18695","2025-11-11","54","Ventas","8","Podria mejorar"
"R18696","2025-11-11","25","Soporte","6","Muy bien"
"R18704","2025-11-06","27","Ventas","2","Mal servicio"
"R18705","2025-11-29","57","Atencion","9","Mal servicio"
"R18707","2025-11-05","42","Soporte","6","Muy bien"
"R18709","2025-11-18","34","Soporte","6"," "
"R18710","2025-11-18","49","Postventa","3","Muy bien"
"R18716","2025-11-04","27","Atencion","9","Muy bien"
"R18717","2025-11-03","50","Ventas","8","Podria mejorar"
"R18718","2025-11-03","45","Atencion","2","Rapido"
"R18719","2025-11-19","31","Atencion","7"," "
"R18721","2025-11-18","63","Ventas","7","Rapido"
"R18724","2025-11-10","51","Ventas","5","Excelente"
"R18726","2025-11-03","25","Atencion","2"," "
"R18727","2025-11-02","57","Soporte","4"," "
"R18728","2025-11-02","18","Ventas","6","Rapido"
"R18732","2025-11-04","51","Atencion","5","Muy bien"
"R18737","2025-11-04","53","Atencion","4","Rapido"
"R18739","2025-11-29","47","Soporte","8","Muy bien"
"R18740","2025-11-20","32","Atencion","5","Excelente"
"R18742","2025-11-18","41","Postventa","7"," "
"R18743","2025-11-28","20","Atencion","7"," "
"R18746","2025-11-10","27","Soporte","8"," "
"R18754","2025-11-24","64","Soporte","4"," "
"R18756","2025-11-23","50","Atencion","6","Mal servicio"
"R18758","2025-11-16","53","Atencion","7","Excelente"
"R18759","2025-11-06","29","Soporte","1","Podria mejorar"
"R18760","2025-11-02","22","Soporte","4"," "
"R18761","2025-11-16","50","Ventas","7","Rapido"
"R18762","2025-11-21","38","Atencion","4"," "
"R18764","2025-11-01","63","Atencion","9"," "
"R18765","2025-11-27","46","Atencion","8","Mal servicio"
"R18767","2025-11-05","51","Ventas","4","Muy bien"
"R18770","2025-11-23","58","Soporte","2","Mal servicio"
"R18772","2025-11-21","59","Ventas","7","Rapido"
"R18775","2025-11-15","44","Soporte","1"," "
"R18777","2025-11-17","46","Atencion","9","Excelente"
"R18778","2025-11-01","41","Ventas","4","Muy bien"
"R18779","2025-11-21","38","Soporte","7"," "
"R18782","2025-11-28","22","Postventa","1","Rapido"
"R18785","2025-11-25","26","Atencion","1"," "
"R18787","2025-11-06","25","Postventa","10"," "
"R18788","2025-11-12","53","Postventa","4","Podria mejorar"
"R18790","2025-11-23","51","Soporte","4"," "
"R18792","2025-11-01","55","Soporte","1","Rapido"
"R18794","2025-11-21","46","Postventa","3"," "
"R18796","2025-11-28","41","Postventa","7","Muy bien"
"R18800","2025-11-29","47","Ventas","1","Rapido"
"R18801","2025-11-29","62","Soporte","6","Muy bien"
"R18802","2025-11-26","25","Ventas","4","Podria mejorar"
"R18806","2025-11-07","26","Ventas","7"," "
"R18808","2025-11-07","59","Ventas","6","Excelente"
"R18809","2025-11-15","28","Soporte","7"," "
"R18812","2025-11-29","51","Ventas","1"," "
"R18813","2025-11-17","29","Atencion","3"," "
"R18815","2025-11-06","22","Postventa","6","Muy bien"
"R18816","2025-11-04","33","Atencion","4","Podria mejorar"
"R18818","2025-11-11","22","Ventas","5","Podria mejorar"
"R18819","2025-11-13","32","Atencion","5","Excelente"
"R18820","2025-11-22","61","Ventas","3","Mal servicio"
"R18821","2025-11-08","33","Ventas","5"," "
"R18822","2025-11-17","49","Atencion","8"," "
"R18824","2025-11-07","33","Ventas","5","Mal servicio"
"R18825","2025-11-02","47","Soporte","10","Excelente"
"R18827","2025-11-25","34","Soporte","6"," "
"R18829","2025-11-22","60","Postventa","3","Mal servicio"
"R18832","2025-11-16","24","Ventas","6"," "
"R18835","2025-11-16","63","Soporte","7"," "
"R18836","2025-11-24","22","Soporte","7","Muy bien"
"R18838","2025-11-06","18","Soporte","10"," "
"R18841","2025-11-15","42","Atencion","9","Mal servicio"
"R18842","2025-11-02","60","Ventas","5"," "
"R18845","2025-11-10","37","Atencion","8"," "
"R18846","2025-11-10","65","Soporte","6","Excelente"
"R18849","2025-11-12","23","Soporte","3","Muy bien"
"R18854","2025-11-26","64","Atencion","1"," "
"R18856","2025-11-27","25","Postventa","8"," "
"R18857","2025-11-16","47","Atencion","7"," "
"R18858","2025-11-17","54","Atencion","1"," "
"R18860","2025-11-24","50","Atencion","5"," "
"R18863","2025-11-07","26","Ventas","4","Excelente"
"R18865","2025-11-29","54","Ventas","4"," "
"R18866","2025-11-12","32","Ventas","6"," "
"R18870","2025-11-01","40","Soporte","3","Podria mejorar"
"R18876","2025-11-17","38","Atencion","5"," "
"R18877","2025-11-11","50","Atencion","4","Muy bien"
"R18878","2025-11-28","42","Postventa","2"," "
"R18881","2025-11-17","56","Atencion","5","Podria mejorar"
"R18882","2025-11-18","45","Atencion","4"," "
"R18883","2025-11-02","46","Atencion","5","Muy bien"
"R18884","2025-11-23","34","Soporte","5"," "
"R18885","2025-11-17","58","Soporte","1","Podria mejorar"
"R18887","2025-11-28","56","Ventas","4"," "
"R18889","2025-11-22","39","Atencion","7","Excelente"
"R18890","2025-11-25","44","Soporte","10"," "
"R18891","2025-11-20","25","Atencion","5"," "
"R18892","2025-11-05","18","Atencion","5","Podria mejorar"
"R18897","2025-11-26","52","Atencion","10"," "
"R18898","2025-11-11","33","Soporte","6"," "
"R18900","2025-11-07","22","Atencion","6","Mal servicio"
"R18903","2025-11-24","28","Atencion","7"," "
"R18906","2025-11-24","43","Ventas","6"," "
"R18907","2025-11-10","29","Atencion","7","Excelente"
"R18908","2025-11-15","51","Atencion","4"," "
"R18909","2025-11-21","41","Atencion","9","Podria mejorar"
"R18911","2025-11-04","38","Ventas","2","Excelente"
"R18912","2025-11-16","49","Atencion","7","Rapido"
"R18918","2025-11-11","52","Atencion","5"," "
